Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
862431,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,00,78,
862698,00000410,false,Rx,0,8,37,00,AA,41,00,FF,00,23,
863052,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
863257,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,00,00,
865388,00000231,false,Rx,0,8,00,01,00,00,00,00,03,02,
865402,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
876339,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
876387,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
883384,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,02,A6,
883430,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,02,7A,
883674,00000410,false,Rx,0,8,37,00,AA,41,00,FF,01,22,
884285,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
884297,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,01,01,
887336,00000231,false,Rx,0,8,00,01,00,00,00,00,05,04,
887382,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
898330,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
898383,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
904382,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,03,A7,
904436,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,03,7B,
904683,00000410,false,Rx,0,8,37,00,AA,50,00,FF,02,30,
904962,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
905245,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,02,02,
909339,00000231,false,Rx,0,8,00,01,00,00,00,00,07,06,
909390,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
920397,00000231,false,Rx,0,8,00,01,00,00,00,00,08,09,
920443,00000332,false,Rx,0,8,01,00,00,00,00,00,00,01,
920707,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
920961,00000530,false,Rx,0,8,FF,FF,79,84,27,11,D2,00,
925203,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,04,A0,
925420,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,04,7C,
925702,00000410,false,Rx,0,8,37,00,AA,50,00,FF,03,31,
925973,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
926246,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,03,03,
931334,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
931386,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
942341,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
942397,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
946206,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,05,A1,
946392,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,05,7D,
946695,00000410,false,Rx,0,8,37,00,AA,50,00,FF,04,36,
946944,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
947243,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,04,04,
953161,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
953367,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
964134,00000231,false,Rx,0,8,00,01,00,00,00,00,0D,0C,
964403,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
967167,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,06,A2,
967418,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,06,7E,
967694,00000410,false,Rx,0,8,37,00,AA,50,00,FF,05,37,
967970,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
968243,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,05,05,
975118,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
975417,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
986109,00000231,false,Rx,0,8,00,01,00,00,00,00,0F,0E,
986367,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
988141,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,07,A3,
988392,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,07,7F,
988668,00000410,false,Rx,0,8,37,00,AA,51,00,FF,06,35,
988944,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
989217,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,06,06,
997091,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
997391,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1008091,00000231,false,Rx,0,8,00,01,00,00,00,00,01,00,
1008391,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1009166,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,08,AC,
1009389,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,08,70,
1009665,00000410,false,Rx,0,8,37,00,AA,51,00,FF,07,34,
1009940,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1010239,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,07,07,
1019088,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
1019363,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1021092,00000332,false,Rx,0,8,01,00,00,00,00,00,01,00,
1021335,00000530,false,Rx,0,8,FF,FF,79,84,27,11,D2,00,
1030180,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
1030412,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,09,AD,
1030688,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,09,71,
1030964,00000410,false,Rx,0,8,37,00,AA,51,00,FF,09,3A,
1031236,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1031487,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,09,09,
1031787,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1041085,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
1041361,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1051141,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0A,AE,
1051386,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0A,72,
1051638,00000410,false,Rx,0,8,37,00,04,61,00,FF,0A,A7,
1051938,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1052210,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0A,0A,
1052490,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
1052751,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1063335,00000231,false,Rx,0,8,00,01,00,00,00,00,07,06,
1063415,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1072269,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0B,AF,
1072393,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0B,73,
1072725,00000410,false,Rx,0,8,33,00,04,61,00,FF,0B,A2,
1072927,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1073282,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0B,0B,
1074390,00000231,false,Rx,0,8,00,01,00,00,00,00,08,09,
1074405,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1085374,00000231,false,Rx,0,8,00,01,00,00,00,00,09,08,
1085387,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1093392,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0C,A8,
1093406,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0C,74,
1093670,00000410,false,Rx,0,8,33,00,04,61,00,FF,0C,A5,
1094144,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1094186,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0C,0C,
1096333,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
1096377,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1107343,00000231,false,Rx,0,8,00,01,00,00,00,00,0B,0A,
1107391,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1114387,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0D,A9,
1114401,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0D,75,
1114707,00000410,false,Rx,0,8,33,00,04,61,00,FF,0D,A4,
1114956,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1115214,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0D,0D,
1118334,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
1118379,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1122347,00000332,false,Rx,0,8,01,00,00,00,00,00,02,03,
1122362,00000530,false,Rx,0,8,FF,FF,79,84,27,11,D2,00,
1129343,00000231,false,Rx,0,8,00,01,00,00,00,00,0D,0C,
1129387,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1135406,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0E,AA,
1135424,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0E,76,
1135691,00000410,false,Rx,0,8,33,00,06,29,00,FF,0E,ED,
1135965,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1136223,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0E,0E,
1140341,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
1140399,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1151332,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
1151381,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1156386,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0F,AB,
1156436,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0F,77,
1156709,00000410,false,Rx,0,8,33,00,06,29,00,FF,0F,EC,
1156987,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1157274,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0F,0F,
1162340,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
1162389,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1173442,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
1173457,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1177418,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,00,A4,
1177434,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,00,78,
1177676,00000410,false,Rx,0,8,37,00,06,29,00,FF,00,E7,
1177992,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1178244,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,00,00,
1184332,00000231,false,Rx,0,8,00,01,00,00,00,00,03,02,
1184384,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1195121,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
1195367,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1198153,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,01,A5,
1198418,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,01,79,
1198694,00000410,false,Rx,0,8,37,00,06,29,00,FF,01,E6,
1198971,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1199242,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,01,01,
1206115,00000231,false,Rx,0,8,00,01,00,00,00,00,05,04,
1206368,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1217142,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
1217367,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1219142,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,02,A6,
1219393,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,02,7A,
1219669,00000410,false,Rx,0,8,37,00,AA,20,00,FF,02,40,
1219945,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1220217,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,02,02,
1223092,00000332,false,Rx,0,8,01,00,00,00,00,00,03,02,
1223367,00000530,false,Rx,0,8,FF,FF,79,84,28,11,D8,00,
1228127,00000231,false,Rx,0,8,00,01,00,00,00,00,07,06,
1228422,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1239133,00000231,false,Rx,0,8,00,01,00,00,00,00,08,09,
1239397,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1240172,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,03,A7,
1240424,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,03,7B,
1240700,00000410,false,Rx,0,8,37,00,AA,20,00,FF,03,41,
1240976,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1241248,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,03,03,
1250120,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
1250394,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1261220,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
1261443,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,04,A0,
1261719,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,04,7C,
1261997,00000410,false,Rx,0,8,37,00,AA,20,00,FF,04,46,
1262265,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1262546,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,04,04,
1262843,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1272111,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
1272369,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1282175,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,06,A2,
1282414,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,06,7E,
1282690,00000410,false,Rx,0,8,37,00,AA,20,00,FF,05,47,
1282966,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1283239,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,05,05,
1283514,00000231,false,Rx,0,8,00,01,00,00,00,00,0D,0C,
1283790,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1294164,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
1294391,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1303160,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,07,A3,
1303392,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,07,7F,
1303665,00000410,false,Rx,0,8,37,00,AA,21,00,FF,06,45,
1303944,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1304215,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,06,06,
1305144,00000231,false,Rx,0,8,00,01,00,00,00,00,0F,0E,
1305405,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1316341,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
1316386,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1324390,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,08,AC,
1324435,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,08,70,
1324731,00000410,false,Rx,0,8,37,00,AA,21,00,FF,07,44,
1324951,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1325239,00000332,false,Rx,0,8,01,00,00,00,00,00,04,05,
1325892,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,07,07,
1325906,00000530,false,Rx,0,8,FF,FF,79,84,28,11,D8,00,
1327338,00000231,false,Rx,0,8,00,01,00,00,00,00,01,00,
1327417,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1338345,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
1338451,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1345396,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,09,AD,
1345465,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,09,71,
1345644,00000410,false,Rx,0,8,37,00,AA,21,00,FF,08,4B,
1346275,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1346288,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,08,08,
1349387,00000231,false,Rx,0,8,00,01,00,00,00,00,03,02,
1349400,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1360339,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
1360418,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1366248,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0A,AE,
1366396,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0A,72,
1366678,00000410,false,Rx,0,8,37,00,AA,21,00,FF,09,4A,
1366952,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1367225,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,09,09,
1371343,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
1371409,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1382342,00000231,false,Rx,0,8,00,01,00,00,00,00,07,06,
1382411,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1387398,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0B,AF,
1387414,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0B,73,
1387636,00000410,false,Rx,0,8,33,00,AA,30,00,FF,0A,5C,
1387970,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1388254,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0A,0A,
1393345,00000231,false,Rx,0,8,00,01,00,00,00,00,08,09,
1393419,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1404339,00000231,false,Rx,0,8,00,01,00,00,00,00,09,08,
1404434,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1408478,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0C,A8,
1408494,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0C,74,
1408674,00000410,false,Rx,0,8,33,00,AA,30,00,FF,0B,5D,
1409006,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1409303,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0B,0B,
1415346,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
1415421,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1425354,00000332,false,Rx,0,8,01,00,00,00,00,00,05,04,
1425371,00000530,false,Rx,0,8,FF,FF,79,85,28,11,D8,00,
1426433,00000231,false,Rx,0,8,00,01,00,00,00,00,0B,0A,
1426449,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1429399,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0D,A9,
1429415,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0D,75,
1429663,00000410,false,Rx,0,8,33,00,AA,30,00,FF,0C,5A,
1429976,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1430253,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0C,0C,
1437348,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
1437421,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1448159,00000231,false,Rx,0,8,00,01,00,00,00,00,0D,0C,
1448402,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1450212,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0E,AA,
1450482,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0E,76,
1450727,00000410,false,Rx,0,8,33,00,AA,31,00,FF,0E,59,
1451007,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1451275,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0E,0E,
1459148,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
1459374,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1470124,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
1470424,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1471178,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0F,AB,
1471425,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0F,77,
1471683,00000410,false,Rx,0,8,33,00,AA,31,00,FF,0F,58,
1471952,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1472250,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0F,0F,
1481103,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
1481374,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1492163,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
1492426,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,00,A4,
1492700,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,00,78,
1492951,00000410,false,Rx,0,8,33,00,AA,31,00,FF,00,57,
1493249,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1493525,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,00,00,
1493775,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1503100,00000231,false,Rx,0,8,00,01,00,00,00,00,03,02,
1503374,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1513146,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,01,A5,
1513398,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,01,79,
1513648,00000410,false,Rx,0,8,33,00,AA,31,00,FF,01,56,
1513949,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1514221,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,01,01,
1514472,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
1514771,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1525156,00000231,false,Rx,0,8,00,01,00,00,00,00,05,04,
1525435,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1526136,00000332,false,Rx,0,8,01,00,00,00,00,00,06,07,
1526396,00000530,false,Rx,0,8,FF,FF,79,85,28,11,D8,00,
1534151,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,02,A6,
1534394,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,02,7A,
1534645,00000410,false,Rx,0,8,33,00,AA,40,00,FF,02,24,
1534921,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1535194,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,02,02,
1536146,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
1536393,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1547109,00000231,false,Rx,0,8,00,01,00,00,00,00,07,06,
1547371,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1555145,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,03,A7,
1555395,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,03,7B,
1555671,00000410,false,Rx,0,8,33,00,AA,40,00,FF,03,25,
1555947,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1556221,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,03,03,
1558170,00000231,false,Rx,0,8,00,01,00,00,00,00,08,09,
1558370,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1569140,00000231,false,Rx,0,8,00,01,00,00,00,00,09,08,
1569394,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1576198,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,04,A0,
1576418,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,04,7C,
1576732,00000410,false,Rx,0,8,33,00,AA,40,00,FF,04,22,
1576918,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1577244,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,04,04,
1580347,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
1580392,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1591633,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
1591645,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1597418,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,05,A1,
1597434,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,05,7D,
1597695,00000410,false,Rx,0,8,33,00,AA,40,00,FF,05,23,
1597974,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1598245,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,05,05,
1602345,00000231,false,Rx,0,8,00,01,00,00,00,00,0D,0C,
1602390,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1613511,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
1613525,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1618395,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,06,A2,
1618441,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,06,7E,
1618736,00000410,false,Rx,0,8,33,00,AA,41,00,FF,06,21,
1618998,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1619295,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,06,06,
1624346,00000231,false,Rx,0,8,00,01,00,00,00,00,0F,0E,
1624391,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1627398,00000332,false,Rx,0,8,01,00,00,00,00,00,07,06,
1627412,00000530,false,Rx,0,8,FF,FF,79,85,28,11,D8,00,
1635381,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
1635397,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1639391,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,07,A3,
1639442,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,07,7F,
1639691,00000410,false,Rx,0,8,33,00,AA,41,00,FF,07,20,
1639994,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1640278,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,07,07,
1646339,00000231,false,Rx,0,8,00,01,00,00,00,00,01,00,
1646388,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1657443,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
1657459,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1660397,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,08,AC,
1660412,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,08,70,
1660714,00000410,false,Rx,0,8,33,00,AA,41,00,FF,08,2F,
1660994,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1661254,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,08,08,
1668339,00000231,false,Rx,0,8,00,01,00,00,00,00,03,02,
1668422,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1679343,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
1679396,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1681590,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,09,AD,
1681607,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,09,71,
1681685,00000410,false,Rx,0,8,33,00,AA,41,00,FF,09,2E,
1682008,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1682281,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,09,09,
1690181,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
1690380,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1701161,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
1701377,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
1702153,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0B,AF,
1702401,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0B,73,
1702676,00000410,false,Rx,0,8,33,00,AA,50,00,FF,0A,3C,
1702952,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
1703227,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0A,0A,
1712116,00000231,false,Rx,0,8,00,01,00,00,00,00,08,09,
1712375,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
1723176,00000231,false,Rx,0,8,00,01,00,00,00,00,09,08,
1723451,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0C,A8,
1723702,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0C,74,
1723978,00000410,false,Rx,0,8,33,00,AA,50,00,FF,0B,3D,
